entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting,task,is_correct,model_family,model_size,correct_first,exemplar,exemplar_de,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,profession
,invalid,valid,rwkv-4-1b5-pile,,,1.512,5.953,1.0,4.5749839875560434e-05,-0.4292,-14.42,1.6938000000000002,-2.0839999999999996,115.9526,18,2.0839999999999996,2.0839999999999996,0.9166666666666666,2.6678105483856895,21,256.2832,0,3.0298000000000003,27.863000000000003,20,49.3517720162318,38.18929045580158,20,syllogism,True,RWKV,1400,,,,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,1.0,False,False,True,
,invalid,valid,rwkv-4-1b5-pile,,,1.595,5.977,1.0,4.7005734699633354e-05,-0.4438,-14.336,1.7712,-1.9860000000000009,116.4949,18,2.040000000000001,2.040000000000001,0.9166666666666666,2.595900151615601,21,255.8768,0,3.1402,27.105000000000004,20,49.74917431366623,38.83977345177593,20,syllogism,True,RWKV,1400,,,,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,2.0,False,False,True,
,valid,invalid,rwkv-4-1b5-pile,,,1.908,5.914,0.3333333333333333,0.0001446131597975,-2.023,-12.27,-1.3000000000000005,2.200000000000001,114.8615,18,0.0,0.0,1.0,1.5064472227052388,17,233.99,0,27.636000000000003,2.472,10,39.83690449868352,43.131787317464386,2,syllogism,False,RWKV,1400,,,,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,1.0,True,False,False,
,valid,invalid,rwkv-4-1b5-pile,,,1.922,5.895,0.3333333333333333,0.0001443001443001,-2.004,-12.29,-1.225,2.2300000000000004,113.6555,18,0.0,0.0,1.0,1.4080191549420882,17,233.814,0,28.22,2.3260000000000005,10,40.10379587654349,42.91668598705462,2,syllogism,False,RWKV,1400,,,,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,2.0,True,False,False,
,invalid,valid,rwkv-4-1b5-pile,,,1.913,5.895,1.0,4.796853264258646e-05,-0.7163,-14.336,1.6437,-2.106,113.7507,18,2.140000000000001,2.140000000000001,0.9166666666666666,2.074860381816669,22,258.2353,0,3.4107,26.718000000000004,20,47.71589705077191,41.97945876169774,20,syllogism,True,RWKV,1400,,,,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,1.0,False,False,False,
,invalid,valid,rwkv-4-1b5-pile,,,1.909,5.906,1.0,4.783315794508753e-05,-0.7373,-14.32,1.6277000000000004,-2.08,114.0916,18,2.144,2.144,0.9166666666666666,2.0562289047630657,22,258.1303,0,3.4077,26.202999999999996,20,47.27358846636088,41.176540392728334,20,syllogism,True,RWKV,1400,,,,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,2.0,False,False,False,
,valid,invalid,rwkv-4-1b5-pile,,,1.843,5.934,0.3333333333333333,0.0001459002042602,-2.154,-12.22,-1.5019999999999998,2.0,113.5905,18,0.0,0.0,1.0,1.4875064547192358,17,233.754,0,25.371,3.2539999999999996,10,36.95392519062313,44.81565439356145,2,syllogism,False,RWKV,1400,,,,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,1.0,True,False,True,
,valid,invalid,rwkv-4-1b5-pile,,,1.803,5.97,0.3333333333333333,0.0001389081816919,-2.035,-12.27,-1.4260000000000002,1.950000000000001,114.2648,18,0.0,0.0,1.0,1.506668470298714,17,232.41000000000005,0,25.951000000000008,2.95,10,36.48229049184343,43.86271752047802,2,syllogism,False,RWKV,1400,,,,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,2.0,True,False,True,
,invalid,valid,rwkv-4-1b5-pile,,,1.717,5.992,1.0,4.6133973057759734e-05,-0.575,-14.38,1.679,-2.0700000000000003,114.74190000000002,18,2.1799999999999997,2.1799999999999997,0.9166666666666666,2.0372837833457873,22,259.73900000000003,0,3.25,28.485,20,48.80728598403884,41.0228965852928,20,syllogism,True,RWKV,1400,,,,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,1.0,False,False,True,
,invalid,valid,rwkv-4-1b5-pile,,,1.698,6.004,1.0,4.663744053726331e-05,-0.5625,-14.35,1.6835,-2.0299999999999994,115.1514,18,2.1999999999999993,2.1999999999999993,0.9166666666666666,2.037729507724403,22,258.8055,0,3.4495000000000005,28.296000000000003,20,49.816156108368475,40.47737475215083,20,syllogism,True,RWKV,1400,,,,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,2.0,False,False,True,
,valid,invalid,rwkv-4-1b5-pile,,,1.801,6.03,0.5,0.0001438434982738,-1.984,-12.22,-1.385,2.01,115.7125,18,0.0,0.0,1.0,1.6711617753890216,17,231.618,0,26.100000000000005,2.8600000000000003,10,40.11933289077853,47.302094571644915,2,syllogism,False,RWKV,1400,,,,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,1.0,True,False,False,
,valid,invalid,rwkv-4-1b5-pile,,,1.81,6.08,0.5,0.0001399972000559,-1.863,-12.234,-1.2614,1.9860000000000009,116.5817,18,0.0,0.0,1.0,1.6720754749613296,17,230.751,0,26.65900000000001,2.5184,10,39.73574127266416,46.03582791148786,2,syllogism,False,RWKV,1400,,,,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,2.0,True,False,False,
,invalid,valid,rwkv-4-1b5-pile,,,1.89,5.957,1.0,4.538440591812653e-05,-0.677,-14.44,1.279,-2.103999999999999,114.4764,18,2.210000000000001,2.210000000000001,0.9166666666666666,2.0997640424359094,22,258.523,0,2.208,28.248,20,44.474530614356226,38.415785596650394,20,syllogism,True,RWKV,1400,,,,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,1.0,False,False,False,
,invalid,valid,rwkv-4-1b5-pile,,,1.934,5.887,1.0,4.525910839556461e-05,-0.714,-14.484,1.29,-2.0540000000000003,113.3429,18,2.1799999999999997,2.1799999999999997,0.9166666666666666,2.081273654116099,22,259.743,0,2.4140000000000006,27.662999999999997,20,46.01200448966077,39.46677829290619,20,syllogism,True,RWKV,1400,,,,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,2.0,False,False,False,
,valid,invalid,rwkv-4-430m-pile,,,1.14,5.73,1.0,0.0076335877862595,-0.2118,-7.066,2.4982,3.4240000000000004,96.504,21,0.0,0.0,0.0416666666666666,7.501832046246724,15,136.3619,0,117.38409999999998,0.0,16,72.05307614856358,34.389972574855896,16,syllogism,True,RWKV,400,,,,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,1.0,True,True,True,
,valid,invalid,rwkv-4-430m-pile,,,0.9873,5.805,1.0,0.0076923076923076,-0.1759,-7.05,2.6991,3.434,96.1873,21,0.0,0.0,0.0416666666666666,7.671946555286446,15,136.15689999999998,0,118.28309999999998,0.0,16,72.75189652215809,34.30020315927557,16,syllogism,True,RWKV,400,,,,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,2.0,True,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.144,5.758,0.5,0.0004255319148936,-2.764,-10.49,-2.5506,-3.38,96.044,21,7.6644,2.690400000000001,1.0,1.085432547559899,22,254.713,0,0.0,118.1826,0,34.26705752890745,73.70207125937753,5,syllogism,False,RWKV,400,,,,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,1.0,False,True,True,
,invalid,valid,rwkv-4-430m-pile,,,0.92,5.816,0.5,0.0003904724716907,-2.918,-10.555,-2.7577000000000003,-3.473,96.371,21,7.4573,2.6343,1.0,1.0954370678197487,22,255.146,0,0.0,119.4502,0,35.391246825559506,74.6964401704211,5,syllogism,False,RWKV,400,,,,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,2.0,False,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.302,5.55,1.0,0.0071942446043165,-0.28,-7.2,1.968,3.37,95.775,21,0.0,0.0,0.0416666666666666,7.068427638751695,16,138.574,0,113.23400000000002,0.0,16,66.96522188705725,36.36489971762301,16,syllogism,True,RWKV,400,,,,librarians_happy_healthy^violate^valid,librarians_happy_healthy,1.0,True,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.237,5.52,1.0,0.0080645161290322,-0.2517,-7.08,2.1913,3.5,95.323,21,0.0,0.0,0.0416666666666666,7.1640988919949375,16,136.8755,0,115.8665,0.0,16,68.37667331356633,34.08337549395079,16,syllogism,True,RWKV,400,,,,librarians_happy_healthy^violate^valid,librarians_happy_healthy,2.0,True,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.132,5.586,0.5,0.0004299226139294,-2.31,-10.56,-2.0777,-3.420000000000001,96.334,21,8.142299999999999,2.9922999999999984,1.0,1.2903776184324838,21,252.183,0,0.0,115.19289999999998,0,35.90776623212936,68.32419273215014,5,syllogism,False,RWKV,400,,,,librarians_happy_healthy^violate^invalid,librarians_happy_healthy,1.0,False,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.262,5.59,0.5,0.0004278990158322,-2.332,-10.58,-2.0709999999999997,-3.5,95.632,21,8.149,2.9689999999999994,1.0,1.205029767979088,22,253.089,0,0.0,116.0508,22,34.47836092250421,67.9223019639367,5,syllogism,False,RWKV,400,,,,librarians_happy_healthy^violate^invalid,librarians_happy_healthy,2.0,False,True,False,
,valid,invalid,rwkv-4-430m-pile,,,2.703,5.688,1.0,0.0061349693251533,-0.8203,-7.324,1.1567,3.426,100.013,18,0.0,0.0,0.0416666666666666,5.586744716151369,16,145.17469999999997,0,106.8463,0.0,16,62.50437246668117,55.03141388660225,16,syllogism,True,RWKV,400,,,,computers_electronics_expensive^consistent^valid,computers_electronics_expensive,1.0,True,True,True,
,valid,invalid,rwkv-4-430m-pile,,,2.924,5.773,1.0,0.0060240963855421,-0.8926,-7.355,1.1954000000000002,3.3249999999999993,103.145,18,0.0,0.0,0.0416666666666666,5.664439783296645,16,146.6126,0,105.62940000000002,0.0,16,59.81681427099951,51.65470279285009,16,syllogism,True,RWKV,400,,,,computers_electronics_expensive^consistent^valid,computers_electronics_expensive,2.0,True,True,True,
,invalid,valid,rwkv-4-430m-pile,,,2.375,5.918,0.3333333333333333,0.000328947368421,-3.035,-10.72,-2.405,-3.370000000000001,101.468,18,7.815,2.9529999999999994,1.0,0.776328365287394,21,259.329,0,0.0,114.10599999999998,0,49.599673710026686,70.23559075004503,5,syllogism,False,RWKV,400,,,,computers_electronics_expensive^consistent^invalid,computers_electronics_expensive,1.0,False,True,True,
,invalid,valid,rwkv-4-430m-pile,,,2.82,5.96,0.3333333333333333,0.0003158559696778,-2.83,-10.74,-2.03,-3.377,103.481,18,8.190000000000001,2.8760000000000003,1.0,0.8120927151996025,21,256.69899999999996,0,0.0,110.49900000000002,0,50.797059607075,66.2581151058707,5,syllogism,False,RWKV,400,,,,computers_electronics_expensive^consistent^invalid,computers_electronics_expensive,2.0,False,True,True,
,valid,invalid,rwkv-4-430m-pile,,,3.074,5.668,1.0,0.009009009009009,-0.885,-6.973,1.648,3.5469999999999997,100.695,9,0.0,0.0,0.0416666666666666,5.902402891864842,21,140.4202,0,113.20679999999996,0.0,16,68.31314418869411,55.303484269207246,16,syllogism,True,RWKV,400,,,,computers_electronics_expensive^violate^valid,computers_electronics_expensive,1.0,True,True,False,
,valid,invalid,rwkv-4-430m-pile,,,2.953,5.74,1.0,0.0074626865671641,-0.804,-7.133,1.806,3.4219999999999997,102.409,9,0.0,0.0,0.0416666666666666,5.739213007506757,16,142.30399999999997,0,112.769,0.0,16,67.87120245045251,50.89787756611137,16,syllogism,True,RWKV,400,,,,computers_electronics_expensive^violate^valid,computers_electronics_expensive,2.0,True,True,False,
,invalid,valid,rwkv-4-430m-pile,,,3.191,5.87,0.25,0.000373552484124,-3.654,-10.58,-2.6984,-3.4299999999999997,104.593,18,7.5615999999999985,2.6856000000000004,1.0,0.6637787547648965,21,261.122,0,0.0,117.2878,0,46.55545472090472,71.31558587287292,5,syllogism,False,RWKV,400,,,,computers_electronics_expensive^violate^invalid,computers_electronics_expensive,1.0,False,True,False,
,invalid,valid,rwkv-4-430m-pile,,,3.121,5.773,0.3333333333333333,0.000417014178482,-3.018,-10.484,-2.1186,-3.519,100.976,9,8.121399999999998,2.9584,1.0,0.8435143857939547,21,255.801,0,0.0,114.1233,0,53.98180225827848,68.98986747537653,21,syllogism,False,RWKV,400,,,,computers_electronics_expensive^violate^invalid,computers_electronics_expensive,2.0,False,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.253,5.57,1.0,0.0082644628099173,-0.2776,-6.99,1.8044,3.3200000000000003,99.561,21,0.0,0.0,0.0416666666666666,8.023893327950583,16,137.2214,0,108.6296,0.0,16,67.93749371118875,55.2896735898872,16,syllogism,True,RWKV,400,,,,plants_trees_tall^consistent^valid,plants_trees_tall,1.0,True,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.008,5.574,1.0,0.008695652173913,-0.2042,-6.984,2.1958,3.3520000000000003,97.984,21,0.0,0.0,0.0416666666666666,8.166953774685233,15,135.0749,0,111.3661,0.0,16,69.92899366913993,48.82075139637588,16,syllogism,True,RWKV,400,,,,plants_trees_tall^consistent^valid,plants_trees_tall,2.0,True,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.178,5.56,0.5,0.0004278990158322,-2.613,-10.516,-2.3819,-3.364,98.681,21,7.8081,2.5520999999999994,1.0,1.4300861621427512,21,250.02,0,0.0,111.8546,0,49.61348438934674,69.49533833849036,5,syllogism,False,RWKV,400,,,,plants_trees_tall^consistent^invalid,plants_trees_tall,1.0,False,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.13,5.676,0.5,0.0004500450045004,-2.848,-10.4,-2.6361999999999997,-3.3500000000000005,98.479,21,7.5538,2.3198,1.0,1.259250794034291,21,250.164,0,0.0,113.76860000000002,0,45.63048447344439,72.13870236034789,5,syllogism,False,RWKV,400,,,,plants_trees_tall^consistent^invalid,plants_trees_tall,2.0,False,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.127,5.582,1.0,0.0080645161290322,-0.2173,-7.04,2.4837,3.3400000000000007,98.084,21,0.0,0.0,0.0416666666666666,7.156128794617819,16,135.8212,0,113.7058,0.0,16,71.03661015060791,46.39973931157116,16,syllogism,True,RWKV,400,,,,plants_trees_tall^violate^valid,plants_trees_tall,1.0,True,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.186,5.547,1.0,0.0078125,-0.23,-7.09,2.438,3.324,98.895,21,0.0,0.0,0.0416666666666666,6.858235349891237,20,137.20460000000003,0,112.78139999999998,0.0,16,68.9746757281245,47.606792684143514,16,syllogism,True,RWKV,400,,,,plants_trees_tall^violate^valid,plants_trees_tall,2.0,True,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.159,5.477,0.5,0.0004800768122899,-2.617,-10.4,-2.3871,-3.365,97.6735,21,7.7729,2.6479,1.0,1.322151601138445,21,249.112,0,0.0,113.3083,0,44.43724178019209,69.18597912172126,5,syllogism,False,RWKV,400,,,,plants_trees_tall^violate^invalid,plants_trees_tall,1.0,False,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.135,5.438,0.5,0.0004401408450704,-2.555,-10.52,-2.3292,-3.3899999999999997,98.5535,21,7.8308,2.710799999999999,1.0,1.3103083431135625,21,249.076,0,0.0,113.2178,0,46.06690193995796,68.5921199109591,5,syllogism,False,RWKV,400,,,,plants_trees_tall^violate^invalid,plants_trees_tall,2.0,False,True,False,
,valid,invalid,rwkv-4-430m-pile,,,0.9453,5.336,1.0,0.0084745762711864,-0.2051,-7.047,2.0349000000000004,3.393,94.9233,21,0.0,0.0,0.0416666666666666,7.31334270700026,16,138.6866,0,110.6034,0.0,16,63.47526322288067,49.2958387649856,16,syllogism,True,RWKV,400,,,,flowers_animals_reptiles^consistent^valid,flowers_animals_reptiles,1.0,True,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.045,5.24,1.0,0.0082644628099173,-0.2325,-7.06,1.9065,3.4000000000000012,94.943,21,0.0,0.0,0.0416666666666666,6.635929362236967,16,139.5053,0,110.1877,0.0,16,62.77920498515018,51.39506202163316,16,syllogism,True,RWKV,400,,,,flowers_animals_reptiles^consistent^valid,flowers_animals_reptiles,2.0,True,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.243,5.37,0.5,0.0005068423720223,-2.35,-10.38,-2.0937,-3.4030000000000005,95.26,21,8.0363,2.8362999999999996,1.0,1.4867112025991314,21,250.548,0,0.0,111.1559,0,50.16729263008074,61.888416169006966,21,syllogism,False,RWKV,400,,,,flowers_animals_reptiles^consistent^invalid,flowers_animals_reptiles,1.0,False,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.263,5.24,0.5,0.0005096839959225,-2.252,-10.43,-1.9846999999999997,-3.407,95.561,21,8.1653,2.985299999999999,1.0,1.4302218366612394,21,250.514,0,0.0,110.2719,0,51.602222211433904,61.97128024492725,21,syllogism,False,RWKV,400,,,,flowers_animals_reptiles^consistent^invalid,flowers_animals_reptiles,2.0,False,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.238,5.098,1.0,0.0077519379844961,-0.2874,-7.164,1.7496,3.375999999999999,93.044,21,0.0,0.0,0.0416666666666666,6.524426499689326,16,140.3626,0,109.0804,0.0,16,59.91901329796786,50.741816889794805,16,syllogism,True,RWKV,400,,,,flowers_animals_reptiles^violate^valid,flowers_animals_reptiles,1.0,True,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.08,5.266,1.0,0.0085470085470085,-0.2422,-7.074,1.8828,3.356,94.929,21,0.0,0.0,0.0416666666666666,6.518316631143899,16,139.207,0,109.802,0.0,16,62.13562732883585,51.18099649217239,16,syllogism,True,RWKV,400,,,,flowers_animals_reptiles^violate^valid,flowers_animals_reptiles,2.0,True,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.0625,5.33,0.5,0.0004703668861712,-2.566,-10.51,-2.3628,-3.412,94.7825,21,7.777200000000001,2.6292,1.0,1.284473760835862,21,252.196,0,0.0,113.8573,0,47.110989296553726,65.87279715284131,21,syllogism,False,RWKV,400,,,,flowers_animals_reptiles^violate^invalid,flowers_animals_reptiles,1.0,False,True,False,
,invalid,valid,rwkv-4-430m-pile,,,0.9424,5.36,0.5,0.000487567040468,-2.557,-10.44,-2.3762,-3.436,95.2484,21,7.763800000000001,2.5637999999999996,1.0,1.470862635072224,21,251.674,0,0.0,113.64309999999998,0,48.11226354725733,66.62547917578404,21,syllogism,False,RWKV,400,,,,flowers_animals_reptiles^violate^invalid,flowers_animals_reptiles,2.0,False,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.065,5.594,1.0,0.0070921985815602,-0.1871,-7.188,2.5319,3.2619999999999996,96.252,21,0.0,0.0,0.0416666666666666,7.003437439005917,16,137.6824,0,112.47859999999996,0.0,16,69.2826538769616,50.733530482202774,16,syllogism,True,RWKV,400,,,,gems_diamonds_transparent^consistent^valid,gems_diamonds_transparent,1.0,True,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.142,5.484,1.0,0.0074626865671641,-0.2146,-7.137,2.3164,3.393,95.504,21,0.0,0.0,0.0416666666666666,7.655594371152889,15,136.5989,0,111.4241,0.0,16,66.80501800694466,50.600947960730295,16,syllogism,True,RWKV,400,,,,gems_diamonds_transparent^consistent^valid,gems_diamonds_transparent,2.0,True,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.104,5.625,0.5,0.0004314063848144,-2.662,-10.47,-2.4645,-3.2750000000000004,95.942,21,7.725499999999999,2.5655,1.0,1.4688474856575748,21,250.3,0,0.0,112.34210000000002,0,50.790154267414984,68.49820729158277,21,syllogism,False,RWKV,400,,,,gems_diamonds_transparent^consistent^invalid,gems_diamonds_transparent,1.0,False,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.372,5.74,0.5,0.0004123711340206,-2.748,-10.47,-2.4968000000000004,-3.2700000000000005,98.955,21,7.703199999999999,2.4231999999999996,1.0,1.415028987442009,21,250.409,0,0.0,111.06330000000004,0,49.77783147325533,66.37964908388713,21,syllogism,False,RWKV,400,,,,gems_diamonds_transparent^consistent^invalid,gems_diamonds_transparent,2.0,False,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.585,5.703,1.0,0.0074626865671641,-0.282,-7.15,2.508,3.33,99.521,21,0.0,0.0,0.0416666666666666,6.631863097320821,16,139.6592,0,112.0098,0.0,16,66.27745005691878,51.49311784480551,16,syllogism,True,RWKV,400,,,,gems_diamonds_transparent^violate^valid,gems_diamonds_transparent,1.0,True,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.908,5.805,1.0,0.0076923076923076,-0.3516,-7.086,2.6014,3.2940000000000005,99.002,21,0.0,0.0,0.0416666666666666,6.466930482005874,20,140.5409,0,111.55809999999998,0.0,16,66.15867821476634,51.89915181681498,16,syllogism,True,RWKV,400,,,,gems_diamonds_transparent^violate^valid,gems_diamonds_transparent,2.0,True,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.515,5.61,0.5,0.0004361098996947,-2.918,-10.484,-2.6607000000000003,-3.4139999999999997,99.733,21,7.5593,2.2822999999999993,1.0,1.11168766095046,21,253.114,0,0.0,113.71809999999998,0,50.09133389382046,68.07007623266124,21,syllogism,False,RWKV,400,,,,gems_diamonds_transparent^violate^invalid,gems_diamonds_transparent,1.0,False,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.774,5.715,0.5,0.000439367311072,-2.852,-10.445,-2.5437,-3.3710000000000004,100.625,21,7.676300000000001,2.3703,1.0,1.3480987823643027,21,252.199,0,0.0,112.34999999999997,0,50.82191882985109,66.12553258439823,21,syllogism,False,RWKV,400,,,,gems_diamonds_transparent^violate^invalid,gems_diamonds_transparent,2.0,False,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.514,5.66,1.0,0.008,-0.302,-7.04,2.798,3.4099999999999993,98.591,21,0.0,0.0,0.0416666666666666,6.579307180203265,20,140.27800000000002,0,114.64799999999998,0.0,16,67.52593546745128,42.833821911134315,16,syllogism,True,RWKV,400,,,,guns_weapons_dangerous^consistent^valid,guns_weapons_dangerous,1.0,True,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.346,5.637,1.0,0.009009009009009,-0.2559,-6.906,2.5391,3.4639999999999995,97.967,21,0.0,0.0,0.0416666666666666,6.66986822079824,16,138.5104,0,113.0746,0.0,16,65.78026560139699,43.30476607594801,16,syllogism,True,RWKV,400,,,,guns_weapons_dangerous^consistent^valid,guns_weapons_dangerous,2.0,True,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.502,5.727,0.3333333333333333,0.0004428697962798,-3.232,-10.445,-2.9376,-3.4350000000000005,98.79,21,7.1274000000000015,2.2403999999999997,1.0,0.8613074711374125,21,255.56599999999997,0,0.0,115.681,0,42.09633163544366,68.93738689396037,5,syllogism,False,RWKV,400,,,,guns_weapons_dangerous^consistent^invalid,guns_weapons_dangerous,1.0,False,True,True,
,invalid,valid,rwkv-4-430m-pile,,,1.542,5.77,0.5,0.0004399472063352,-3.023,-10.414,-2.7303,-3.449,99.79,21,7.354700000000001,2.2397000000000005,1.0,1.0447727842732164,22,253.577,0,0.0,114.1759,0,41.04810107505188,67.13923644648987,5,syllogism,False,RWKV,400,,,,guns_weapons_dangerous^consistent^invalid,guns_weapons_dangerous,2.0,False,True,True,
,valid,invalid,rwkv-4-430m-pile,,,1.389,5.73,1.0,0.0096153846153846,-0.2617,-6.824,2.7693000000000003,3.481,98.543,21,0.0,0.0,0.0416666666666666,6.958955815695374,20,136.52859999999998,0,115.83840000000002,0.0,16,67.80214905385226,41.77868601108251,16,syllogism,True,RWKV,400,,,,guns_weapons_dangerous^violate^valid,guns_weapons_dangerous,1.0,True,True,False,
,valid,invalid,rwkv-4-430m-pile,,,1.337,5.78,1.0,0.010204081632653,-0.2496,-6.777,3.0594,3.5729999999999995,97.782,21,0.0,0.0,0.0416666666666666,6.978619847879947,20,135.72660000000002,0,118.46939999999998,0.0,16,69.63344513169086,40.02749187330021,16,syllogism,True,RWKV,400,,,,guns_weapons_dangerous^violate^valid,guns_weapons_dangerous,2.0,True,True,False,
,invalid,valid,rwkv-4-430m-pile,,,1.472,5.74,0.3333333333333333,0.0004448398576512,-3.682,-10.445,-3.399,-3.465,99.309,21,6.691,2.013,1.0,0.7246316289826467,22,258.365,0,0.0,118.53430000000002,0,39.85209624593557,71.48960043230555,5,syllogism,False,RWKV,400,,,,guns_weapons_dangerous^violate^invalid,guns_weapons_dangerous,1.0,False,True,False,
