correct,incorrect,model,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
valid,invalid,gpt2,nonsense_sclace_dact_yink^nonsense^valid,nonsense_sclace_dact_yink,1,True,False,False,6.681628,6.503225,0.07142857142857142,0.013333333333333334,-4.4900575,-6.256484,1.9738615,1.3334729999999997,69.0231601,8,0.0,0.0,0.08333333333333333,4.251582995459984,6,58.04939304,6,23.221895059999994,0.0,6,9.189357965604579,0.0,5
valid,invalid,gpt2,nonsense_sclace_dact_yink^nonsense^valid,nonsense_sclace_dact_yink,2,True,False,False,6.717633,6.483095,0.07142857142857142,0.013333333333333334,-4.755204,-6.2832165,1.7905886000000004,1.3177145000000001,69.9686195,8,0.0,0.0,0.08333333333333333,4.2513746872273614,6,59.05872000000001,6,21.999637800000002,0.0,6,7.470969923178785,0.0,5
invalid,valid,gpt2,nonsense_bisk_uft_glap^nonsense^invalid,nonsense_bisk_uft_glap,1,False,False,False,6.8153615,6.488761,0.014925373134328358,0.0035971223021582736,-6.4286394,-7.582315,-2.0447388,-1.3083797000000006,70.2799671,8,0.8778790999999995,0.8778790999999995,1.0,0.9619942365916365,8,81.4635981,0,0.0,23.10544248,0,1.9614405628308235e-15,11.215548825977674,7
invalid,valid,gpt2,nonsense_bisk_uft_glap^nonsense^invalid,nonsense_bisk_uft_glap,2,False,False,False,6.744053,6.4953704,0.014705882352941176,0.0035842293906810036,-6.465477,-7.5824184,-2.022171,-1.2757264,69.9283143,8,0.8861409,0.8861409,1.0,0.9796550901941232,8,81.39712220000001,0,0.0,23.08384878,0,1.9381631874304037e-15,11.35671413168091,7
valid,invalid,gpt2,nonsense_phrist_biss_skemp^nonsense^valid,nonsense_phrist_biss_skemp,1,True,False,True,6.6946225,6.486507,0.1,0.012195121951219513,-4.3898067,-6.3133655,1.9227143,1.4072661000000002,70.211072,8,0.0,0.0,0.08333333333333333,4.246192724220748,6,59.006721080000005,6,22.68056232,0.0,7,11.56284458967884,0.0,3
valid,invalid,gpt2,nonsense_phrist_biss_skemp^nonsense^valid,nonsense_phrist_biss_skemp,2,True,False,True,6.767436,6.502571,0.1111111111111111,0.012195121951219513,-4.190946,-6.2966566,2.1382524,1.4209356,70.1626485,8,0.0,0.0,0.08333333333333333,4.289267124634809,6,58.351206680000004,6,23.59066942,0.0,6,12.864314995110506,0.0,3
invalid,valid,gpt2,nonsense_rimp_thomp_zin^nonsense^invalid,nonsense_rimp_thomp_zin,1,False,False,True,6.7024946,6.4874153,0.013513513513513514,0.0034602076124567475,-6.5810776,-7.60081,-1.9493790000000004,-1.2649049999999997,70.6449706,8,1.0289381999999998,1.0289381999999998,1.0,0.9720170584792208,8,81.77848530000001,0,0.0,22.4274031,0,1.7720162266415241e-15,10.300419699057242,7
invalid,valid,gpt2,nonsense_rimp_thomp_zin^nonsense^invalid,nonsense_rimp_thomp_zin,2,False,False,True,6.6678057,6.494691,0.015625,0.003401360544217687,-6.2971706,-7.627639,-1.6950836000000002,-1.2931044000000007,70.4206446,8,0.9228859999999997,0.9228859999999997,1.0,1.0054672606536943,8,80.9137605,0,0.0,21.770117600000003,0,1.6113866619344798e-15,11.395277149369228,7
valid,invalid,gpt2,nonsense_sland_spluff_gusp^nonsense^valid,nonsense_sland_spluff_gusp,1,True,False,False,6.805704,6.50215,0.06666666666666667,0.0136986301369863,-4.6020575,-6.2220697,1.8794554999999997,1.3662183000000008,70.836668,8,0.0,0.0,0.08333333333333333,4.247020146352721,6,58.909797870000006,6,22.108914630000005,0.0,6,10.358973978518641,0.0,5
valid,invalid,gpt2,nonsense_sland_spluff_gusp^nonsense^valid,nonsense_sland_spluff_gusp,2,True,False,False,6.7612667,6.5099754,0.07142857142857142,0.013888888888888888,-4.6451755,-6.2159767,1.9373624999999999,1.3617120000000007,70.01160669999999,8,0.0,0.0,0.08333333333333333,4.2521599486745,6,58.613564069999995,6,22.809069029999996,0.0,7,11.021319963649647,0.0,5
invalid,valid,gpt2,nonsense_gick_criff_riff^nonsense^invalid,nonsense_gick_criff_riff,1,False,False,False,6.7655115,6.405656,0.01639344262295082,0.002976190476190476,-6.3517084,-7.816357,-1.8514023999999996,-1.3395346000000004,70.2335289,8,0.8183631000000005,0.8183631000000005,1.0,0.9632384282311655,8,82.0710254,0,0.0,21.95725752,0,1.9118117050279824e-15,6.3808440466680265,7
invalid,valid,gpt2,nonsense_gick_criff_riff^nonsense^invalid,nonsense_gick_criff_riff,2,False,False,False,6.78282,6.401017,0.019230769230769232,0.003048780487804878,-6.2068415,-7.769742,-1.9485015000000008,-1.3235244999999995,70.28731239999999,8,0.7910117999999993,0.7910117999999993,1.0,0.9544103051760269,8,81.9201681,0,0.0,22.411000559999998,0,1.9322404587290436e-15,7.669763457787937,7
valid,invalid,gpt2,nonsense_shiff_yot_plusk^nonsense^valid,nonsense_shiff_yot_plusk,1,True,False,True,6.654287,6.428898,0.08333333333333333,0.012658227848101266,-4.492923,-6.2987003,1.778404,1.2875842999999998,70.92215239999999,8,0.0,0.0,0.08333333333333333,4.231617760346076,6,59.103488979999995,6,21.171062820000003,0.0,7,8.689638967200736,0.0,3
valid,invalid,gpt2,nonsense_shiff_yot_plusk^nonsense^valid,nonsense_shiff_yot_plusk,2,True,False,True,6.671794,6.455365,0.08333333333333333,0.011363636363636364,-4.4695745,-6.348383,1.7081605,1.2630949999999999,70.3931098,8,0.0,0.0,0.08333333333333333,4.230479657043659,6,58.92957915,6,21.210694849999996,0.0,6,10.499951309277517,0.0,3
invalid,valid,gpt2,nonsense_zoft_chand_splink^nonsense^invalid,nonsense_zoft_chand_splink,1,False,False,True,6.7379074,6.4800453,0.016666666666666666,0.0034602076124567475,-6.4264097,-7.6056848,-1.9483031999999998,-1.3012797999999997,70.4578146,8,0.8674395000000006,0.8674395000000006,1.0,0.9580000686772809,8,81.57919919999999,0,0.0,22.390609599999998,0,1.7537020673574084e-15,10.783310809549837,7
invalid,valid,gpt2,nonsense_zoft_chand_splink^nonsense^invalid,nonsense_zoft_chand_splink,2,False,False,True,6.6957417,6.501507,0.017857142857142856,0.003355704697986577,-6.2674565,-7.6385612,-1.8187635000000002,-1.3154642,70.3589457,8,0.9200289999999995,0.9200289999999995,1.0,0.958938042129063,8,81.1895084,0,0.0,22.004747769999998,0,1.6880567024574736e-15,11.01745981808823,7
invalid,valid,gpt2,nonsense_dask_flump_fect^nonsense^invalid,nonsense_dask_flump_fect,1,False,False,False,6.6401806,6.525715,0.017543859649122806,0.003745318352059925,-6.212901,-7.4893055,-1.7186125999999993,-1.1516771000000006,70.1723445,8,0.7182628000000006,0.7182628000000006,1.0,1.1067545924431614,8,79.8890598,0,0.0,20.8742148,0,1.5321635781890118e-15,12.407190613336136,7
invalid,valid,gpt2,nonsense_dask_flump_fect^nonsense^invalid,nonsense_dask_flump_fect,2,False,False,False,6.7024574,6.52254,0.017241379310344827,0.0037174721189591076,-6.209592,-7.4985304,-1.7567215999999997,-1.1570244,70.78159869999999,8,0.7748738,0.7748738,1.0,1.0487828940873474,8,80.25806340000001,0,0.0,21.124043599999997,0,1.558314876963321e-15,12.627957154535352,7
valid,invalid,gpt2,nonsense_hap_thrum_zid^nonsense^valid,nonsense_hap_thrum_zid,1,True,False,False,6.720509,6.5236735,0.09090909090909091,0.012048192771084338,-4.387658,-6.323004,1.7710343999999996,1.2977125999999997,70.21972149999999,8,0.0,0.0,0.08333333333333333,4.268985479624986,6,58.82246650000001,6,21.819276300000006,0.0,6,13.286446028678036,0.0,5
valid,invalid,gpt2,nonsense_hap_thrum_zid^nonsense^valid,nonsense_hap_thrum_zid,2,True,False,False,6.702733,6.5081882,0.1,0.012658227848101266,-4.351221,-6.294321,1.7560655,1.3052599999999996,70.13508569999999,8,0.0,0.0,0.08333333333333333,4.27863217629207,6,58.65579197,6,21.78920823,0.0,6,12.626181592101286,0.0,5
valid,invalid,gpt2,nonsense_teft_yact_jund^nonsense^valid,nonsense_teft_yact_jund,1,True,False,True,6.713091,6.4999475,0.0625,0.011494252873563218,-4.9017963,-6.325116,1.8996047000000003,1.3288832999999993,70.64334000000001,8,0.0,0.0,0.08333333333333333,4.2395451770564225,6,59.80355223,6,22.82956387,0.0,6,9.302181538732967,0.0,5
valid,invalid,gpt2,nonsense_teft_yact_jund^nonsense^valid,nonsense_teft_yact_jund,2,True,False,True,6.6781273,6.5099854,0.06666666666666667,0.011627906976744186,-4.8109703,-6.329399,1.8487776999999994,1.3406325,70.2796538,8,0.0,0.0,0.08333333333333333,4.243828589945093,6,59.44589408,6,23.152180719999997,0.0,6,10.076904340398148,0.0,5
invalid,valid,gpt2,nonsense_troff_plam_sphob^nonsense^invalid,nonsense_troff_plam_sphob,1,False,False,True,6.6765213,6.4474,0.012345679012345678,0.0029850746268656717,-6.6796436,-7.7789164,-2.0743942000000004,-1.4535808999999995,70.1988979,8,0.8967323,0.8967323,1.0,0.8892903349934849,8,83.37853969999999,0,0.0,23.8430757,0,1.977272763074766e-15,10.226103341189742,7
invalid,valid,gpt2,nonsense_troff_plam_sphob^nonsense^invalid,nonsense_troff_plam_sphob,2,False,False,True,6.710984,6.4548054,0.011111111111111112,0.00303951367781155,-6.764147,-7.771589,-2.1286394,-1.4252883999999995,70.3284474,8,0.8367456999999998,0.8367456999999998,1.0,0.9120641308100215,8,83.38364739999999,0,0.0,23.76641645,0,1.9681374443180244e-15,10.778750520540957,7
valid,invalid,gpt2,nonsense_zeff_zaff_zom^nonsense^valid,nonsense_zeff_zaff_zom,1,True,False,False,6.630393,6.492123,0.07692307692307693,0.011363636363636364,-4.4937897,-6.3468065,1.6646499000000006,1.3152170000000005,69.12702850000001,8,0.0,0.0,0.08333333333333333,4.2360210683890305,6,58.727651249999994,6,21.638940050000006,0.0,6,11.070148267761278,0.0,3
valid,invalid,gpt2,nonsense_zeff_zaff_zom^nonsense^valid,nonsense_zeff_zaff_zom,2,True,False,False,6.616499,6.4987373,0.08333333333333333,0.011363636363636364,-4.449949,-6.3502474,1.6547925999999995,1.3256226,69.2307899,8,0.0,0.0,0.08333333333333333,4.2425291660601205,6,58.65717749999999,6,21.5291923,0.0,6,11.589686063034094,0.0,3
invalid,valid,gpt2,nonsense_yuft_yab_sunt^nonsense^invalid,nonsense_yuft_yab_sunt,1,False,False,False,6.638772,6.5199146,0.01694915254237288,0.003424657534246575,-6.261978,-7.606933,-1.7526396000000002,-1.3394829999999995,68.8056816,8,1.0435486999999997,1.0435486999999997,1.0,1.0070179950912035,8,80.4674242,0,0.0,22.382373270000002,0,1.9674019098775203e-15,9.253380377191778,7
invalid,valid,gpt2,nonsense_yuft_yab_sunt^nonsense^invalid,nonsense_yuft_yab_sunt,2,False,False,False,6.6606884,6.521392,0.01639344262295082,0.003424657534246575,-6.3652935,-7.596407,-1.7863388000000002,-1.3170090000000005,69.4234196,8,1.0120771999999998,1.0120771999999998,1.0,1.0060225895055428,8,80.79941769999999,0,0.0,22.397111340000002,0,1.93442151262401e-15,9.929830215121079,7
invalid,valid,gpt2,nonsense_plig_prash_lupt^nonsense^invalid,nonsense_plig_prash_lupt,1,False,False,True,6.6707783,6.4638853,0.012048192771084338,0.0034129692832764505,-6.617642,-7.620137,-2.1153794,-1.3632929999999996,70.00103279999999,8,0.8908957999999996,0.8908957999999996,1.0,0.9247768400807989,8,81.9145587,0,0.0,23.140412259999998,0,2.037087088164888e-15,7.3410981184151325,7
invalid,valid,gpt2,nonsense_plig_prash_lupt^nonsense^invalid,nonsense_plig_prash_lupt,2,False,False,True,6.7592745,6.477033,0.010752688172043012,0.003355704697986577,-6.7234917,-7.6437063,-2.0577697000000006,-1.3809472999999999,70.3945483,8,0.8774488999999996,0.8774488999999996,1.0,0.9567869837112626,8,82.19917969999999,0,0.0,23.160701529999997,0,2.050010462969829e-15,6.239218665966446,7
valid,invalid,gpt2,nonsense_thrag_ont_vept^nonsense^valid,nonsense_thrag_ont_vept,1,True,False,True,6.675409,6.48308,0.08333333333333333,0.011627906976744186,-4.4419317,-6.3052497,2.3983763000000007,1.4242002999999999,69.95939419999999,8,0.0,0.0,0.08333333333333333,4.259617182384656,6,58.942523900000005,6,24.518670299999997,0.0,6,8.863719950066617,0.0,5
valid,invalid,gpt2,nonsense_thrag_ont_vept^nonsense^valid,nonsense_thrag_ont_vept,2,True,False,True,6.6273527,6.479207,0.07692307692307693,0.012987012987012988,-4.4003916,-6.2788506,2.3082884000000004,1.4234134000000003,68.62835340000001,8,0.0,0.0,0.08333333333333333,4.25467342455908,6,58.08855296000001,6,24.630298840000002,0.0,6,10.450716709546244,0.0,5
invalid,valid,gpt2,nonsense_blep_jict_zamp^nonsense^invalid,nonsense_blep_jict_zamp,1,False,False,False,6.6895285,6.481206,0.017543859649122806,0.0034602076124567475,-6.348794,-7.609515,-1.9753265999999998,-1.3252914000000002,68.8887555,8,0.9937209,0.9937209,1.0,0.9818621448111008,8,81.6601635,0,0.0,23.491283219999996,0,2.0965393753001052e-15,8.437617334670206,7
invalid,valid,gpt2,nonsense_blep_jict_zamp^nonsense^invalid,nonsense_blep_jict_zamp,2,False,False,False,6.6588573,6.4897013,0.015873015873015872,0.0033783783783783786,-6.368455,-7.6351643,-1.9260026000000003,-1.3346156999999996,68.79330230000001,8,1.0625800499999998,1.0625800499999998,1.0,1.0149037128616454,8,81.5627377,0,0.0,23.4502589,0,1.8903179376754816e-15,9.244563087895905,7
valid,invalid,gpt2,nonsense_gapt_prash_glemp^nonsense^valid,nonsense_gapt_prash_glemp,1,True,False,False,6.758126,6.500179,0.07142857142857142,0.010309278350515464,-4.5337353,-6.423415,1.9153136999999996,1.2938909999999995,70.44665280000001,8,0.0,0.0,0.08333333333333333,4.228246697954672,6,59.41179262,6,22.153816380000002,0.0,6,10.93777344595826,0.0,5
valid,invalid,gpt2,nonsense_gapt_prash_glemp^nonsense^valid,nonsense_gapt_prash_glemp,2,True,False,False,6.737389,6.5006027,0.1,0.010526315789473684,-4.369403,-6.4087963,2.1489867,1.3058997000000003,69.1903259,8,0.0,0.0,0.08333333333333333,4.275336004327806,6,58.63940649999999,6,23.434592700000003,0.0,6,12.105261717372098,0.0,5
valid,invalid,gpt2,nonsense_luft_noct_vosk^nonsense^valid,nonsense_luft_noct_vosk,1,True,False,False,6.6949425,6.477266,0.09090909090909091,0.011764705882352941,-4.444867,-6.3491945,1.8527069999999997,1.2371045,70.0707592,8,0.0,0.0,0.08333333333333333,4.251613298588482,6,58.67853133,6,21.845537569999998,0.0,6,9.650898325578524,0.0,5
valid,invalid,gpt2,nonsense_luft_noct_vosk^nonsense^valid,nonsense_luft_noct_vosk,2,True,False,False,6.6385775,6.473192,0.08333333333333333,0.011235955056179775,-4.456908,-6.35134,1.8199236,1.260935,70.4304173,8,0.0,0.0,0.08333333333333333,4.243403469896795,6,58.87228189999999,6,21.678548300000006,0.0,6,9.14663724560436,0.0,5
invalid,valid,gpt2,nonsense_wib_mact_boct^nonsense^invalid,nonsense_wib_mact_boct,1,False,False,False,6.7212615,6.5024424,0.013513513513513514,0.003436426116838488,-6.5426655,-7.619028,-2.0507355,-1.2648663000000004,69.5295981,8,0.8454056999999997,0.8454056999999997,1.0,1.0028204327269798,8,81.42485709999998,0,0.0,22.728504199999996,0,1.9496094647219717e-15,7.6347461701711445,7
invalid,valid,gpt2,nonsense_wib_mact_boct^nonsense^invalid,nonsense_wib_mact_boct,2,False,False,False,6.7151127,6.5120583,0.012195121951219513,0.0033783783783783786,-6.636972,-7.63358,-2.1136170000000005,-1.2831147000000005,69.65562390000001,8,0.9515608999999996,0.9515608999999996,1.0,0.9695006119620773,8,81.9728102,0,0.0,23.21777786,0,2.0254187321608832e-15,8.131221547113588,7
valid,invalid,gpt2,nonsense_namp_clun_hamp^nonsense^valid,nonsense_namp_clun_hamp,1,True,False,True,6.716176,6.4765315,0.1111111111111111,0.012987012987012988,-4.3173075,-6.2258873,2.2126387999999997,1.4335231999999998,70.1194682,8,0.0,0.0,0.08333333333333333,4.289736255052073,6,58.6521677,6,23.493132099999997,0.0,6,7.10464519454974,0.0,5
valid,invalid,gpt2,nonsense_namp_clun_hamp^nonsense^valid,nonsense_namp_clun_hamp,2,True,False,True,6.6827154,6.4833813,0.1,0.0136986301369863,-4.3736105,-6.220084,2.0888519,1.4374042999999999,69.3125257,8,0.0,0.0,0.08333333333333333,4.2796462995020335,6,58.29577335,6,23.346249049999997,0.0,6,7.796464302257023,0.0,5
invalid,valid,gpt2,nonsense_trunt_om_jemp^nonsense^invalid,nonsense_trunt_om_jemp,1,False,False,True,6.594964,6.5180535,0.019230769230769232,0.0033112582781456954,-6.2340117,-7.6569796,-1.8744506999999997,-1.3809309,69.2724869,8,1.0672835000000003,1.0672835000000003,1.0,0.9636552052190074,8,81.80923309999999,0,0.0,23.0824806,0,1.9212353245461672e-15,9.266170259840894,7
invalid,valid,gpt2,nonsense_trunt_om_jemp^nonsense^invalid,nonsense_trunt_om_jemp,2,False,False,True,6.622796,6.5133343,0.015151515151515152,0.0033112582781456954,-6.390234,-7.6696224,-1.9113390000000008,-1.4003144,70.56267319999999,8,0.890124999999999,0.890124999999999,1.0,0.8937992602029307,8,82.3706604,0,0.0,23.05860604,0,1.8916058558794083e-15,10.426796518554976,7
valid,invalid,gpt2,nonsense_vesk_foff_strod^nonsense^valid,nonsense_vesk_foff_strod,1,True,False,True,6.6813526,6.4957876,0.07692307692307693,0.010416666666666666,-4.539558,-6.4018464,1.7995756999999992,1.3279255999999995,70.25558579999999,8,0.0,0.0,0.08333333333333333,4.220681562282278,6,59.2336231,6,22.278163199999995,0.0,6,12.441117477688255,0.0,5
valid,invalid,gpt2,nonsense_vesk_foff_strod^nonsense^valid,nonsense_vesk_foff_strod,2,True,False,True,6.764596,6.4766316,0.09090909090909091,0.010638297872340425,-4.497719,-6.37992,1.8831249999999997,1.3147799999999998,70.1085105,8,0.0,0.0,0.08333333333333333,4.248989459812514,6,59.043782930000006,6,22.490780769999997,0.0,6,12.029829648130818,0.0,5
invalid,valid,gpt2,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,1,False,False,True,6.6626244,6.4811163,0.012658227848101266,0.0030581039755351682,-6.5774345,-7.7710066,-1.9654615,-1.3806905999999994,69.3629834,8,1.0006450000000005,1.0006450000000005,1.0,0.8727510857284644,8,82.871226,0,0.0,23.526600050000003,0,2.2919937787512597e-15,8.178682270284735,7
invalid,valid,gpt2,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,2,False,False,True,6.664546,6.4786215,0.014285714285714285,0.0030303030303030303,-6.49034,-7.7801905,-1.8659666000000001,-1.3860215,70.0543191,8,0.9059945999999997,0.9059945999999997,1.0,0.8922015061603793,8,82.40189570000001,0,0.0,22.624558759999996,0,2.16533219212148e-15,7.549167162857168,7
valid,invalid,gpt2,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,1,True,False,False,6.8227634,6.467497,0.07142857142857142,0.012048192771084338,-4.589967,-6.3071246,1.6916044000000001,1.4200684,71.9913204,8,0.0,0.0,0.08333333333333333,4.230978906988519,6,59.646681900000004,6,22.1671957,0.0,7,9.534434276263157,0.0,5
valid,invalid,gpt2,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,2,True,False,False,6.699399,6.483163,0.09090909090909091,0.01282051282051282,-4.4613934,-6.2713847,1.8040160999999992,1.4117408000000005,70.28243890000002,8,0.0,0.0,0.08333333333333333,4.269223576335593,6,58.808606620000006,6,22.79276738,0.0,6,10.648502428713803,0.0,5
invalid,valid,gpt2,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,1,False,False,False,6.7142935,6.4436235,0.014925373134328358,0.003215434083601286,-6.4996753,-7.72134,-2.0275498,-1.4033659999999992,69.92635779999999,8,0.8443679,0.8443679,1.0,0.8758269394513432,8,82.5808759,0,0.0,23.3443544,0,2.0659915415287797e-15,6.771436762082251,7
invalid,valid,gpt2,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,2,False,False,False,6.765525,6.4519024,0.014084507042253521,0.0031847133757961785,-6.4995794,-7.7322745,-2.0715714,-1.4064385000000001,69.9415821,8,0.8609045000000002,0.8609045000000002,1.0,0.9130129363681281,8,82.68483189999999,0,0.0,23.697998849999998,0,2.0663884402567943e-15,7.6194856392623205,7
valid,invalid,gpt2,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,1,True,False,True,6.656248,6.483584,0.1,0.01282051282051282,-4.4146857,-6.2828765,1.7516633000000006,1.2545338,69.2070385,8,0.0,0.0,0.08333333333333333,4.278546189839936,6,58.60324634999999,6,21.44283955,0.0,6,12.671172172774908,0.0,3
valid,invalid,gpt2,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,2,True,False,True,6.6561337,6.5080595,0.1,0.012658227848101266,-4.3916597,-6.2885714,1.6779786000000003,1.2025805999999992,69.0190996,8,0.0,0.0,0.08333333333333333,4.278425494717278,6,58.42325144,6,21.154950959999994,0.0,6,12.18314605884714,0.0,3
invalid,valid,gpt2,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,1,False,False,True,6.812142,6.4660163,0.016666666666666666,0.0033333333333333335,-6.348362,-7.6899896,-1.8162839999999996,-1.3700633,71.82346179999999,8,0.8018277999999999,0.8018277999999999,1.0,0.9465763554876059,8,81.94738829999999,0,0.0,22.21630245,0,2.0381563652155857e-15,8.66378221281409,7
